count,timestamp,y,y_target,z,z_target,vy,vy_target,vz,vz_target,roll,roll_target,pitch,yaw,thrust,joy_roll,joy_pitch,joy_throttle,joy_yaw,dt
114,6105573019000,0.02874210207510008,0.1,0.14000000059604645,0.12000000029802323,0.0814906518776412,0.11882820111180806,-0.07009440660476685,-0.06000000089406966,-2.8486225835820562,-1.9103636437574891,-1.5735960747906033,89.98622216696242,0.45489992611066776,-0.042452525416833094,0.0,-0.09020014777866447,0.0,0.049292067
115,6105644104000,0.028742028940233352,0.1,0.14000000059604645,0.12000000029802323,0.07575882735274983,0.11391501659792287,-0.0401412695646286,-0.06000000089406966,-2.9059149535626907,1.1360401586460855,-1.5854270366390306,89.87001472668484,0.43773361699613583,0.0252453368588019,0.0,-0.12453276600772833,0.0,0.049654784
116,6105679168000,0.0287420493960866,0.1,0.14000000059604645,0.12000000029802323,0.06657836292338885,0.10688692590587011,-0.07078349590301514,-0.06000000089406966,-3.599741455518533,-1.5801547348074907,-1.673692644123449,89.88944051944668,0.4609274531949085,-0.03511454966238868,0.0,-0.07814509361018296,0.0,0.052025572000000006
117,6105750507000,0.038322802346950985,0.1,0.14000000059604645,0.12000000029802323,0.07792938397519726,0.10407537358836078,-0.07674869149923325,-0.06000000089406966,-3.6948474874321557,-1.0096463076490847,-1.5051708540155202,90.00700107907066,0.4620633260964763,-0.022436584614424104,0.0,-0.07587334780704735,0.0,0.053024073000000005
118,6105785144000,0.038322802300388426,0.1,0.14000000059604645,0.12000000029802323,0.10138992342940326,0.0990373358393726,-0.058761753141880035,-0.06000000089406966,-3.351425745136942,1.1279759133266156,-1.4957754790036604,90.0075493302662,0.44948289836801947,0.025066131407258125,0.0,-0.10103420326396106,0.0,0.049256861000000006
119,6105819130000,0.03832274674485093,0.1,0.14000000059604645,0.12000000029802323,0.10454388955176731,0.09251587988272361,-0.024757731705904007,-0.06000000089406966,-3.0073527540884055,-2.3559936851309744,-1.4356303206033387,89.90214813710294,0.4307407264842087,-0.05235541522513276,0.0,-0.13851854703158262,0.0,0.050943706000000005
120,6105890064000,0.04790343857254078,0.1,0.14000000059604645,0.12000000029802323,0.06884104155547016,0.09032354320918759,-0.08685535192489624,-0.06000000089406966,-3.7326305744975583,-0.3977187226167568,-1.4326500398251993,89.9078731208266,0.47434148552825317,-0.008838193835927929,0.0,-0.05131702894349366,0.0,0.046822395
121,6105925208000,0.04790346753660433,0.1,0.14000000059604645,0.12000000029802323,0.07374476847176151,0.08568334184424133,-0.09355590492486954,-0.06000000089406966,-3.693341523093538,1.2702512432692274,-1.4261857712497519,89.93278712293908,0.47169650327484236,0.028227805405982832,0.0,-0.05660699345031528,0.0,0.048618557
122,6105993095000,0.04790349499735665,0.1,0.14000000059604645,0.12000000029802323,0.08076698764916858,0.07814475750396503,-0.06557361781597137,-0.06000000089406966,-3.153182581543941,-2.6447926847818697,-1.7565226134529242,90.02745584043448,0.4521458164066707,-0.058773170772930435,0.0,-0.09570836718665865,0.0,0.07
123,6106031066000,0.05748417530496252,0.1,0.14000000059604645,0.12000000029802323,0.12450242523618955,0.07656954491061833,-0.05292223393917084,-0.06000000089406966,-2.9277107182280613,-0.7985767583864142,-1.768743049451506,89.94097106666149,0.4460217675864043,-0.01774615018636476,0.0,-0.10795646482719135,0.0,0.039688948
124,6106100058000,0.057484085747139264,0.1,0.14000000059604645,0.12000000029802323,0.0993900560468589,0.07131207119270438,-0.0262194462120533,-0.06000000089406966,-2.5343784230004256,1.5397023563288341,-1.7161525603224956,89.88289598402798,0.433128013257981,0.03421560791841854,0.0,-0.133743973484038,0.0,0.055330501000000004
125,6106134159000,0.06706489319449357,0.1,0.14000000059604645,0.12000000029802323,0.08304342928395515,0.06415240035130668,-0.05455521121621132,-0.06000000089406966,-2.5236766785054043,2.9889183269239066,-1.7397733830805906,90.03203409052261,0.4547790597769172,0.0664204072649757,0.0,-0.09044188044616563,0.0,0.049530704
126,6106171115000,0.0670648317860186,0.1,0.14000000059604645,0.12000000029802323,0.09663085958281262,0.05781166827883737,-0.07436206191778183,-0.06000000089406966,-2.480003249167889,4.276364308930621,-1.7382379746838441,90.08389300331157,0.46577447767951385,0.09503031797623601,0.0,-0.06845104464097229,0.0,0.035262911
127,6106240084000,0.07664530757779221,0.1,0.14000000059604645,0.12000000029802323,0.11091985378979798,0.04631738517549838,-0.03629407659173012,-0.06000000089406966,-2.4772415920536126,4.643277309527001,-1.8768790344849908,89.84031099084834,0.4380118231961375,0.10318394021171112,0.0,-0.12397635360772497,0.0,0.050012972
128,6106274076000,0.07664526575086325,0.1,0.14000000059604645,0.12000000029802323,0.09826976588842828,0.03512956265549838,-0.053435325622558594,-0.06000000089406966,-2.495324594994047,3.770754765143744,-1.6355171413170708,89.82946096844236,0.4515461365486283,0.08379455033652765,0.0,-0.09690772690274341,0.0,0.07
129,6106344108000,0.08622629020596294,0.1,0.14000000059604645,0.12000000029802323,0.0746277032501003,0.02943478157549838,-0.05482962355017662,-0.06000000089406966,-1.935995044493082,5.945674982213289,-1.5485637478328933,90.02646617968513,0.4517525340627514,0.13212611071585087,0.0,-0.0964949318744972,0.0,0.03
130,6106379152000,0.0862262865374817,0.1,0.14000000059604645,0.12000000029802323,0.07617094068891359,0.02243554822356548,-0.06928868591785431,-0.06000000089406966,-1.7038204224590152,2.7873720282951093,-1.586619298596117,89.96869838018357,0.45979029510869185,0.06194160062878021,0.0,-0.0804194097826163,0.0,0.050088386000000006
131,6106449007000,0.09580689496018596,0.1,0.14000000059604645,0.12000000029802323,0.07825071581748445,0.012994513679041206,-0.02641894668340683,-0.06000000089406966,-0.3807171268567473,5.589498469951416,-1.7651080375825376,89.91475623241791,0.4312670278254919,0.12421107711003147,0.0,-0.13746594434901616,0.0,0.049808605000000006
132,6106482048000,0.09580697175737785,0.1,0.14000000059604645,0.12000000029802323,0.06109588258360859,0.00628954236393324,-0.05324914678931236,-0.06000000089406966,-0.45570506585023807,-0.3381511783644918,-1.884025904931131,89.95523818545446,0.45258085306948664,-0.007514470630322041,0.0,-0.09483829386102671,0.0,0.049594572
133,6106551200000,0.09580620626986905,0.1,0.14000000059604645,0.12000000029802323,0.07683637887384312,0.006290690595196435,-0.03512909263372421,-0.06000000089406966,-0.3455994960278866,0.06311027367326491,-1.906719094261249,89.76662856643917,0.4399451853717976,0.0014024505260725535,0.0,-0.12010962925640478,0.0,0.07
134,6106586016000,0.10538681751447236,0.1,0.14000000059604645,0.12000000029802323,0.041706044198083596,0.005390690595196436,-0.020983735099434853,-0.06000000089406966,-0.15565694386108755,0.8458438405456536,-1.8144014020078922,89.76518181586454,0.4312669351188052,0.018796529789903413,0.0,-0.1374661297623896,0.0,0.03
135,6106620107000,0.10538768373789031,0.1,0.14000000059604645,0.12000000029802323,0.03955213873901945,0.0014431348417221065,-0.0861935168504715,-0.06000000089406966,0.34268169688673,2.7243676035453155,-1.6764400233152383,89.9657345375257,0.47416162089956,0.06054150230100701,0.0,-0.051676758200880024,0.0,0.049595323000000004
136,6106690123000,0.10538720196317389,0.1,0.14000000059604645,0.12000000029802323,0.04889979555124066,-0.0060406219495293175,-0.02305418998003006,-0.06000000089406966,0.6193121855465915,3.762361692277535,-1.7439238910071215,89.82339727295685,0.4281676832349914,0.08360803760616745,0.0,-0.14366463353001724,0.0,0.055426341000000004
137,6106724082000,0.1053869639111852,0.1,0.14999999105930328,0.12000000029802323,0.02048298783187523,-0.008080445866777787,-0.0562305673956871,-0.08999997228384017,0.3125608598968777,0.13695306295620874,-1.777254121757973,89.78547937590301,0.4429948643260484,0.003043401399026861,0.0,-0.1140102713479032,0.0,0.044141408
138,6106793060000,0.11496840329804067,0.1,0.14000000059604645,0.12000000029802323,0.027465745161455023,-0.011116398012053412,-0.07929342240095139,-0.06000000089406966,0.19353747646650304,1.4607064956377795,-2.0467634215087838,90.02180603807969,0.4642245954702846,0.032460144347506215,0.0,-0.07155080905943079,0.0,0.055099475
139,6106829079000,0.11496839306328521,0.1,0.14000000059604645,0.12000000029802323,0.02855382149868175,-0.015573472254137539,-0.04059723764657974,-0.06000000089406966,0.8739425366841861,2.584203022273463,-1.921438245316645,89.96744252105006,0.43614415344598007,0.05742673382829918,0.0,-0.12771169310803987,0.0,0.044672574
140,6106898070000,0.11496814668738355,0.1,0.14000000059604645,0.12000000029802323,0.0030404910852565594,-0.02245222003107531,-0.11873703449964523,-0.06000000089406966,0.9497633786346809,1.1414243981915624,-1.70785058933762,89.87699584141416,0.4880382520667397,0.025364986626479163,0.0,-0.02392349586652065,0.0,0.049827975000000004
141,6106933034000,0.11496831453163311,0.1,0.14000000059604645,0.12000000029802323,0.028230623869979102,-0.02245222003107531,-0.10021299868822098,-0.06000000089406966,0.6518232998158587,0.3428115682059794,-1.7422118840537766,89.92553676419043,0.4677154937174678,0.0076180348490217644,0.0,-0.06456901256506442,0.0,0.054629303000000004
142,6106969593000,0.12454903271728249,0.1,0.14000000059604645,0.12000000029802323,-0.011512440367752657,-0.024786052072757313,-0.07472149282693863,-0.06000000089406966,0.44392390450672947,1.5548605885972402,-1.4577353429273086,89.9379465376466,0.4516377807069524,0.034552457524383115,0.0,-0.09672443858609525,0.0,0.048309751000000005
143,6107037066000,0.12454895531212334,0.1,0.14000000059604645,0.12000000029802323,-0.015219442836548035,-0.029306370465014494,-0.12688614428043365,-0.06000000089406966,1.068843590071137,4.695897086621086,-1.3573621544622987,89.91094355458652,0.4875806085723109,0.10435326859157969,0.0,-0.024838782855378216,0.0,0.047285844
144,6107073107000,0.12454892681784555,0.1,0.12999999523162842,0.12000000029802323,-0.030324941180268038,-0.03682339022676831,-0.1103506088256836,-0.029999984800815574,1.5362912476065067,0.778758308700996,-1.5230859699601242,90.09712429404819,0.4833396424372455,0.017305740193355467,0.0,-0.03332071512550905,0.0,0.063223449
145,6107143140000,0.12454884963550916,0.1,0.12999999523162842,0.12000000029802323,-0.018190500140214002,-0.03682339022676831,-0.048969388008117676,-0.029999984800815574,2.0053603518037457,-0.27179560439677947,-1.422922770639831,89.88380274612348,0.4452628749819731,-0.0060399023199284325,0.0,-0.10947425003605382,0.0,0.041369547
146,6107177085000,0.12454876372440789,0.1,0.12999999523162842,0.12000000029802323,-0.04761592866303802,-0.03682339022676831,-0.07726634293794632,-0.029999984800815574,1.9838991449120458,0.7307595393354154,-1.3811346381628677,89.86572187935752,0.4731726767291571,0.01623910087412034,0.0,-0.053654646541685835,0.0,0.055241919
147,6107246094000,0.12454901301238205,0.1,0.12999999523162842,0.12000000029802323,-0.032181993037306365,-0.03682339022676831,-0.07350518554449081,-0.029999984800815574,1.94902798671108,0.44789800528585355,-1.6179828056640975,90.06992408232685,0.47161840071684363,0.009953289006352301,0.0,-0.056763198566312734,0.0,0.056793387
