count,timestamp,qx,qy,qz,qw,p,q,r,ax,ay,az,x,y,z,vx,vy,vz,roll,pitch,yaw,y_actual,vy_actual
79,6103769455000,0.015250506810843945,-0.006965122185647488,0.706214964389801,0.7077988982200623,0.2345239669084549,0.040215760469436646,0.0047696856781840324,-0.2558358609676361,0.24218034744262695,-9.899601936340332,-0.019161401316523552,0.0,0.12999999523162842,-0.022380506619811058,-0.015069138258695602,-0.06221693754196167,0.6736210663601475,-1.799388148736403,89.86105958591357,0.019161344977544677,0.022343898678335788
80,6103838176000,0.020404057577252388,-0.0014050074387341738,0.7057303786277771,0.7081851363182068,-0.06794234365224838,0.028034860268235207,-0.00027248013066127896,0.25506657361984253,-0.6407658457756042,-9.128775596618652,-0.019161401316523552,0.0,0.12999999523162842,-0.009844603016972542,-0.001962994458153844,-0.025047721341252327,1.5431251720403858,-1.7643896464824742,89.7772898879893,0.019161256562270645,0.009836898457409649
81,6103872111000,0.017030801624059677,-0.005306151229888201,0.7062534689903259,0.7077342867851257,-0.24747659265995026,-0.02485203742980957,0.015716178342700005,0.08958043158054352,-0.9459007978439331,-9.002914428710938,-0.019161401316523552,0.0,0.12999999523162842,0.004372353665530682,-0.00011286636436125264,-0.07603144645690918,0.9522923593322223,-1.8089458500238773,89.86495797323525,0.019161348094706213,-0.004372607538732077
82,6103940038000,0.007901678793132305,-0.013246581889688969,0.7052747011184692,0.7087663412094116,-0.3515206575393677,-0.09252887219190598,-0.006613530684262514,-0.08100415021181107,0.9008436799049377,-9.960650444030762,-0.019161401316523552,0.0,0.12999999523162842,-0.021683236584067345,0.0025817719288170338,-0.06214544549584389,-0.42900173405328,-1.71472730279331,89.72346382150226,0.019161178136624296,0.02169544481958518
83,6103975174000,0.003942759241908789,-0.015367682091891766,0.7056511044502258,0.7083818316459656,0.15775452554225922,-0.019088421016931534,-0.04599953815340996,0.09441594034433365,0.5837830901145935,-9.644725799560547,-0.019161401316523552,0.0,0.12999999523162842,0.015779227018356323,-0.023041343316435814,-0.055822014808654785,-0.9229893014622085,-1.5664783020890352,89.79132378516036,0.019161274230606463,-0.0158630407562224
84,6104045220000,0.011408000253140926,-0.007988293655216694,0.7066180109977722,0.7074581980705261,0.33576279878616333,-0.04299900308251381,-0.06195782870054245,-0.20080815255641937,1.1563241481781006,-10.289994239807129,-0.019161401316523552,0.0,0.12999999523162842,-0.016716191545128822,-0.02584380842745304,-0.049510013312101364,0.2781060748346521,-1.5715316527049534,89.9281000743987,0.019161386229317165,0.016683747243765538
85,6104079039000,0.01896502822637558,-0.0015986611833795905,0.7060955762863159,0.7078608274459839,0.31679317355155945,0.0272354818880558,0.047378022223711014,0.4101470112800598,-0.15955732762813568,-9.514264106750488,-0.019161401316523552,0.0,0.12999999523162842,-0.03384692594408989,-0.029728753492236137,-0.03097437135875225,1.4097308389058754,-1.6644186601748807,89.83645994088945,0.019161323261652197,0.03376193302984588
86,6104149061000,0.02152116224169731,-0.002299522515386343,0.7054999470710754,0.708379328250885,-0.11045430600643158,0.0480167455971241,0.0310731939971447,0.1799519658088684,-0.7662833333015442,-9.839655876159668,-0.019161401316523552,0.0,0.14000000059604645,-0.00981972273439169,-0.01302227471023798,-0.08848060667514801,1.5621386216453168,-1.9268896463760317,89.74036140488379,0.019161204577838552,0.009760611045390201
87,6104184032000,0.020676128566265106,-0.0036550441291183233,0.7053745985031128,0.7085236310958862,-0.19886264204978943,-0.018525922670960426,-0.05372462794184685,0.6433805823326111,0.2662124037742615,-10.855951309204102,-0.019161401316523552,0.0,0.14000000059604645,-0.026216736063361168,-0.013837250880897045,-0.06739047914743423,1.3842263385186324,-1.9683943465109799,89.72100120974495,0.019161174144007264,0.026149045744242063
88,6104252043000,0.01513364352285862,-0.005665076430886984,0.7059218287467957,0.7081053853034973,-0.1537504494190216,-0.014959624968469143,-0.027193088084459305,0.5480542778968811,0.37163859605789185,-9.02577018737793,-0.019161401316523552,0.0,0.14000000059604645,0.011593230068683624,-0.00792501401156187,-0.03703135624527931,0.7700803213942459,-1.6841242796198794,89.81172791172413,0.019161297868190943,-0.01161920877352937
89,6104288476000,0.013598625548183918,-0.005591508466750383,0.7057140469551086,0.7083441615104675,-0.07809028774499893,-0.0445682667195797,0.02024049684405327,0.38788074254989624,0.36791375279426575,-9.182024002075195,-0.019161401316523552,0.0,0.14000000059604645,-0.006333370227366686,0.019793681800365448,-0.08743574470281601,0.6518787771402969,-1.5537602287402206,89.77802314102097,0.019161257513881064,0.006410007722299526
90,6104392136000,0.016207357868552208,-0.003499462967738509,0.7068172693252563,0.7072018384933472,0.14859789609909058,0.02641676366329193,-0.022940948605537415,0.061344027519226074,-0.5925902128219604,-10.304224967956543,-0.019161401316523552,0.0,0.14000000059604645,-0.012667804025113583,-0.022428270429372787,-0.0850866511464119,1.0304494218984597,-1.5965205030374174,89.95447684968396,0.019161395268456453,0.01264998012043642
91,6104428605000,0.0177526343613863,-0.0020225991029292345,0.7058813571929932,0.7081047296524048,-0.07694295048713684,0.01407584361732006,0.06527060270309448,0.26958680152893066,0.19710563123226166,-10.033689498901367,-0.019161401316523552,0.0,0.14000000059604645,-0.02796429768204689,-0.007219143211841583,-0.0540594607591629,1.2774988272033316,-1.6003032851697876,89.80197217194004,0.019161286869626464,0.027939179632751197
92,6104497119000,0.014419501647353172,-0.00450592627748847,0.7058541774749756,0.7081960439682007,-0.1674150824546814,0.0009537981823086739,-0.017493806779384613,0.2800476849079132,-0.2830621004104614,-9.183751106262207,-0.019161401316523552,0.0,0.14000000059604645,0.014054939150810242,-0.005022487603127956,-0.0648110955953598,0.8060432253068752,-1.5321737594109959,89.79944218563887,0.019161283926621794,-0.01407243369558276
93,6104532043000,0.011901458725333214,-0.00843091495335102,0.7066919207572937,0.707370936870575,-0.18103423714637756,-0.0012024176539853215,-0.050637029111385345,-0.02275718003511429,0.09314507246017456,-9.60279655456543,-0.019161401316523552,0.0,0.14000000059604645,0.001684897462837398,0.0061173331923782825,-0.09681263566017151,0.28209168855048783,-1.6474177649237858,89.94091874514655,0.01916139112940431,-0.0016785886040636172
94,6104603047000,0.010703161358833313,-0.008969821035861969,0.7059103846549988,0.7081634402275085,0.09989703446626663,-0.053296178579330444,0.06112761050462723,0.18393227458000183,0.23369896411895752,-9.79580307006836,-0.019161401316523552,0.0,0.14000000059604645,0.011778919026255608,-0.019820380955934525,-0.0637814924120903,0.1430311279909877,-1.5938960278974226,89.81543086977352,0.019161301897438494,-0.011842705967378261
95,6104637171000,0.01404663547873497,-0.004376503173261881,0.7054381966590881,0.708618700504303,0.16366326808929443,-0.007292897906154394,-0.08881265670061111,0.15930436551570892,0.09404364973306656,-10.209314346313477,-0.019161401316523552,0.0,0.14000000059604645,-0.03856467083096504,-0.008489477448165417,-0.07198157906532288,0.7871177305719556,-1.4910394837398337,89.73201798973287,0.019161191730414088,0.0385245424421953
96,6104671143000,0.01652435027062893,-0.002078405348584056,0.706526517868042,0.7074905633926392,-0.06330800801515579,0.044681161642074585,-0.02252012863755226,0.027526486665010452,-0.29766911268234253,-9.382254600524902,-0.019161401316523552,0.0,0.14000000059604645,-0.015899453312158585,-0.003507785266265273,-0.042263127863407135,1.1718844635868528,-1.5065190407815454,89.90646600118124,0.019161375784166223,0.01589370575274566
97,6104740100000,0.01145912241190672,-0.008392569608986378,0.7059705257415771,0.7080987691879272,-0.2648658752441406,0.01952737756073475,0.10492315888404846,0.17032577097415924,-0.6986779570579529,-9.517529487609863,-0.019161401316523552,0.0,0.14000000059604645,0.0032573470380157232,-0.010922137647867203,-0.09073977172374725,0.25097309422190667,-1.6082253473208687,89.82401173245258,0.019161310926791908,-0.0032908797812568956
98,6104774124000,0.00899270735681057,-0.0111044030636549,0.705278217792511,0.7087865471839905,0.040990088135004044,-0.023901160806417465,-0.033522672951221466,-0.22181175649166107,1.185135841369629,-10.915104866027832,-0.019161401316523552,0.0,0.12999999523162842,-0.007261678110808134,0.004156150389462709,-0.08407367765903473,-0.1671174802079439,-1.6289107842823316,89.7180718373232,0.019161169348537364,0.00728204076681011
99,6104845147000,0.014200925827026367,-0.004934107884764671,0.7068254351615906,0.7072282433509827,0.4923403263092041,-0.03171883150935173,-0.12374939024448395,0.13694675266742706,0.5480261445045471,-9.70235538482666,-0.019161401316523552,0.0,0.14000000059604645,0.006231291685253382,-0.025884605944156647,-0.05542606860399246,0.7515294257213513,-1.550282477575001,89.95718934737572,0.01916139596773188,-0.006250630581029051
100,6104879063000,0.021986601874232292,0.003387701464816928,0.7071288824081421,0.7067345380783081,0.5669617652893066,-0.021661613136529922,-0.08807512372732162,0.11395523697137833,-0.13337986171245575,-10.119518280029297,-0.019161401316523552,0.0,0.14000000059604645,-0.04265322908759117,-0.0019932936411350965,-0.04808143153786659,2.05626480610072,-1.5074147238652915,90.00490707034983,0.019161401246249245,0.04265339964586602
101,6104950025000,0.018572835251688957,-0.0054528554901480675,0.7049261331558228,0.7090165615081787,-0.08555331081151962,0.054071977734565735,0.1157432496547699,-0.4458383321762085,-0.9783106446266174,-9.832862854003906,-0.019161401316523552,0.0,0.14000000059604645,-0.023259732872247696,-0.019873574376106262,-0.05047392472624779,1.0691961775042087,-1.9436899452169152,89.65035842769375,0.019161044539574186,0.023138024105385364
102,6104985108000,0.015381828881800175,-0.007883879356086254,0.7046504616737366,0.7093440890312195,-0.5185182690620422,-0.011874733492732048,0.009128164499998093,0.5629580020904541,0.3634539544582367,-10.02128791809082,-0.019161401316523552,0.0,0.14000000059604645,-0.007963740266859531,-0.021347252652049065,-0.029443612322211266,0.6140533774982199,-1.8832153096046638,89.60953260108391,0.019160956357637433,0.00781807617898442
103,6105020018000,0.009696796536445618,-0.011414231732487679,0.705572247505188,0.708479642868042,0.026127494871616364,-0.02238418720662594,-0.0778818130493164,0.6849169731140137,1.1854188442230225,-9.54590129852295,-0.019161401316523552,0.0,0.14000000059604645,0.01683432050049305,-0.009444182738661766,-0.05061700940132141,-0.13568916014248755,-1.7109392409496433,89.76641769792134,0.019161242084184953,-0.0168726823573033
104,6105090056000,0.01496889814734459,-0.004355479497462511,0.7065045237541199,0.7075367569923401,0.2645135521888733,-0.0053136288188397884,0.05126533657312393,-0.29665514826774597,-0.10303734987974167,-9.262774467468262,-0.019161401316523552,0.0,0.14000000059604645,0.012312233448028564,0.0009821910643950105,-0.053842950612306595,0.8613810628694103,-1.5652010270701175,89.90458302695824,0.019161374745812525,-0.012310580693267247
105,6105125073000,0.015622078441083431,-0.0051685296930372715,0.7063288688659668,0.7076926231384277,-0.025860462337732315,0.04034372419118881,0.015589012764394283,-0.05526067689061165,-1.4655758142471313,-9.552289009094238,-0.019161401316523552,0.0,0.14000000059604645,0.006198653485625982,-0.008011956699192524,-0.07783275842666626,0.8489420857631613,-1.6838277555032564,89.87700647957934,0.019161357167987777,-0.006215837992374679
106,6105193085000,0.00626025814563036,-0.014195877127349377,0.7057645320892334,0.708276629447937,-0.5863099694252014,0.016082055866718292,0.012495074421167374,0.5489118695259094,0.045293934643268585,-9.655576705932617,-0.019161401316523552,0.0,0.14000000059604645,-0.031116707250475883,0.01244429126381874,-0.05903681367635727,-0.6402699184676939,-1.65870100390772,89.80569258028896,0.019161291129523434,0.03115873061165738
107,6105228820000,0.000438435934484005,-0.019343694671988487,0.705707848072052,0.7082387804985046,-0.06857660412788391,-0.0394817516207695,-0.02630407176911831,0.46980413794517517,1.5205928087234497,-9.44627571105957,-0.019161401316523552,0.0,0.14000000059604645,0.011416357941925526,0.014714859426021576,-0.05488186702132225,-1.5294882689854528,-1.605564627053389,89.81631655759017,0.019161302849308667,-0.011369125269925342
108,6105296066000,0.0020355640444904566,-0.014767924323678017,0.7069406509399414,0.707115650177002,0.3719656467437744,-0.07389936596155167,-0.07059317082166672,-0.26321810483932495,0.8239633440971375,-9.748327255249023,-0.019161401316523552,0.0,0.14000000059604645,-0.009623201563954353,0.020434411242604256,-0.08319582045078278,-1.0317476841843483,-1.361665547644265,89.99807943536855,0.019161401305758656,0.00962388652361567
109,6105330094000,0.005510326009243727,-0.012546993792057037,0.7069685459136963,0.707112193107605,-0.06475654244422913,-0.005855015013366938,0.034527670592069626,-0.09529156237840652,-1.067276954650879,-10.372160911560059,-0.019161401316523552,0.0,0.14000000059604645,-0.052748482674360275,-0.00790721271187067,-0.05380408093333244,-0.5701635905105716,-1.4632365568443078,89.99564035360171,0.019161401261054017,0.052747880860392324
110,6105399081000,-0.0016891815466806293,-0.018962319940328598,0.7057960033416748,0.7081592082977295,-0.6336036324501038,-0.015592051669955254,0.06114645674824715,0.04560696706175804,-0.0329790823161602,-9.031213760375977,-0.019161401316523552,0.0,0.14000000059604645,-0.03618382662534714,0.012536301277577877,-0.046693723648786545,-1.6714528022653667,-1.4022966679398863,89.82893493212197,0.019161315913282625,0.03622109428800281
111,6105433106000,-0.013995116576552391,-0.03036409802734852,0.70549076795578,0.7079300284385681,-0.5231562852859497,0.07268211990594864,-0.017324456945061684,0.1874690055847168,1.5056227445602417,-9.484871864318848,-0.019161401316523552,0.0,0.14000000059604645,-0.006718190852552652,-0.00965056847780943,-0.06831543147563934,-3.5933821051382275,-1.3319295693150217,89.84402225197539,0.01916133031346945,0.006691894004209878
112,6105470624000,-0.018332427367568016,-0.03525272011756897,0.7059184312820435,0.7071777582168579,-0.25224801898002625,0.04638125002384186,-0.05293400585651398,-0.012814700603485107,1.864896297454834,-9.407676696777344,-0.019161401316523552,0.0,0.14000000059604645,-0.017955724149942398,0.013954388909041882,-0.08938263356685638,-4.342674853112016,-1.373940156362017,89.94997363362958,0.019161394012706313,0.017967901227257888
113,6105539034000,-0.01285913772881031,-0.03126499429345131,0.7072615623474121,0.7061431407928467,0.4174247086048126,0.06325258314609528,0.03397252410650253,0.23398898541927338,0.04670862853527069,-10.29412841796875,-0.019161401316523552,0.0,0.14000000059604645,-0.027519838884472847,-0.00013751538062933832,-0.07442296296358109,-3.5779763443738997,-1.487885208826839,90.13715087311711,0.019161346419480505,0.027520089215638432
114,6105573019000,-0.007870886474847794,-0.027280336245894432,0.7064952850341797,0.7071479558944702,0.32138657569885254,0.010329067707061768,0.052628953009843826,-0.06265565752983093,-0.3193274140357971,-10.220924377441406,-0.028742102906107903,0.0,0.14000000059604645,-0.08149455487728119,-0.01622101292014122,-0.07009440660476685,-2.8486225835820562,-1.5735960747906033,89.98622216696242,0.02874210207510008,0.0814906518776412
115,6105644104000,-0.008179539814591408,-0.02769823558628559,0.705761194229126,0.7078608274459839,-0.2778179347515106,0.022490475326776505,0.03318922966718674,0.35876181721687317,0.384198933839798,-9.25859260559082,-0.028742102906107903,0.0,0.14000000059604645,-0.07573675364255905,0.009815717115998268,-0.0401412695646286,-2.9059149535626907,-1.5854270366390306,89.87001472668484,0.028742028940233352,0.07575882735274983
116,6105679168000,-0.011915832757949829,-0.03251766040921211,0.7056757211685181,0.7076880931854248,-0.1882919818162918,-0.025791024789214134,-0.0004979217192158103,-0.12922005355358124,1.0977168083190918,-9.843554496765137,-0.028742102906107903,0.0,0.14000000059604645,-0.06654685735702515,0.01639149896800518,-0.07078349590301514,-3.599741455518533,-1.673692644123449,89.88944051944668,0.0287420493960866,0.06657836292338885
117,6105750507000,-0.0135089922696352,-0.03207741677761078,0.7064220905303955,0.7069345712661743,0.20076090097427368,-0.04276835545897484,-0.04357333108782768,0.37274235486984253,0.8052815198898315,-9.716865539550781,-0.038322802633047104,0.0,0.14000000059604645,-0.07792922854423523,-0.001276784809306264,-0.07674869149923325,-3.6948474874321557,-1.5051708540155202,90.00700107907066,0.038322802346950985,0.07792938397519726
118,6105785144000,-0.011448136530816555,-0.029902318492531776,0.7065208554267883,0.7069675326347351,0.15250034630298615,-0.01896132342517376,-0.0030145125929266214,-0.05635957792401314,0.5307335257530212,-10.389631271362305,-0.038322802633047104,0.0,0.14000000059604645,-0.10139097273349762,0.00795703288167715,-0.058761753141880035,-3.351425745136942,-1.4957754790036604,90.0075493302662,0.038322802300388426,0.10138992342940326
119,6105819130000,-0.009721679612994194,-0.027401026338338852,0.705971360206604,0.7076433897018433,-0.20125260949134827,0.040568623691797256,0.025507686659693718,0.02420887164771557,0.38518282771110535,-8.920272827148438,-0.038322802633047104,0.0,0.14000000059604645,-0.10455074906349182,-0.003927214536815882,-0.024757731705904007,-3.0073527540884055,-1.4356303206033387,89.90214813710294,0.03832274674485093,0.10454388955176731
120,6105890064000,-0.014217081479728222,-0.03185103461146355,0.7058199644088745,0.7075320482254028,-0.10430633276700974,0.035467445850372314,0.0207193735986948,0.2240612506866455,0.9198629856109619,-8.681760787963867,-0.047903500497341156,0.0,0.14000000059604645,-0.06883320957422256,0.004926226567476988,-0.08685535192489624,-3.7326305744975583,-1.4326500398251993,89.9078731208266,0.04790343857254078,0.06884104155547016
121,6105925208000,-0.014007478952407837,-0.03157219663262367,0.7059863805770874,0.7073825597763062,0.1083291545510292,-0.04236351326107979,-0.03378728777170181,-0.014583537355065346,0.9579994082450867,-10.140646934509277,-0.047903500497341156,0.0,0.14000000059604645,-0.07373322546482086,0.009883114136755466,-0.09355590492486954,-3.693341523093538,-1.4261857712497519,89.93278712293908,0.04790346753660433,0.07374476847176151
122,6105993095000,-0.008610858581960201,-0.030288970097899437,0.7066272497177124,0.7068849802017212,0.16703815758228302,0.0017954177455976605,0.019506586715579033,0.13282762467861176,0.13117410242557526,-10.086017608642578,-0.047903500497341156,0.0,0.14000000059604645,-0.08075869083404541,-0.01733342558145523,-0.06557361781597137,-3.153182581543941,-1.7565226134529242,90.02745584043448,0.04790349499735665,0.08076698764916858
123,6106031066000,-0.007166409399360418,-0.02896847017109394,0.7061486840248108,0.7074344754219055,0.09316658973693848,0.0038941071834415197,0.010430293157696724,0.564806342124939,0.24622255563735962,-10.275663375854492,-0.057484205812215805,0.0,0.14000000059604645,-0.12451186031103134,-0.00909391324967146,-0.05292223393917084,-2.9277107182280613,-1.768743049451506,89.94097106666149,0.05748417530496252,0.12450242523618955
124,6106100058000,-0.005075754132121801,-0.026217438280582428,0.7058973908424377,0.7078104615211487,0.02803162857890129,-0.006982884835451841,-0.02068733423948288,0.49515002965927124,0.9597424864768982,-9.504430770874023,-0.057484205812215805,0.0,0.14000000059604645,-0.0993804931640625,0.0047804187051951885,-0.0262194462120533,-2.5343784230004256,-1.7161525603224956,89.88289598402798,0.057484085747139264,0.0993900560468589
125,6106134159000,-0.00482981838285923,-0.026303628459572792,0.7068150639533997,0.7068926692008972,0.02803162857890129,-0.006982884835451841,-0.02068733423948288,0.49515002965927124,0.9597424864768982,-9.504430770874023,-0.06706490367650986,0.0,0.14000000059604645,-0.08304664492607117,0.005728242453187704,-0.05455521121621132,-2.5236766785054043,-1.7397733830805906,90.03203409052261,0.06706489319449357,0.08304342928395515
126,6106171115000,-0.00455810409039259,-0.02602684311568737,0.7071452140808105,0.7065744400024414,0.023250801488757133,0.012214223854243755,0.028336843475699425,-0.08257400989532471,0.42660626769065857,-10.100930213928223,-0.06706490367650986,0.0,0.14000000059604645,-0.09664498269557953,0.009574806317687035,-0.07436206191778183,-2.480003249167889,-1.7382379746838441,90.08389300331157,0.0670648317860186,0.09663085958281262
127,6106240084000,-0.003742051776498556,-0.0268561914563179,0.7056103348731995,0.708081066608429,-0.024803902953863144,-0.02106330543756485,0.03165074437856674,0.48378559947013855,0.9296088218688965,-9.568720817565918,-0.07664560526609421,0.0,0.14000000059604645,-0.11096680164337158,-0.01669008657336235,-0.03629407659173012,-2.4772415920536126,-1.8768790344849908,89.84031099084834,0.07664530757779221,0.11091985378979798
128,6106274076000,-0.0053434595465660095,-0.025476617738604546,0.7055942416191101,0.7081376910209656,0.056670181453228,-0.066936194896698,-0.06980423629283905,0.5530772805213928,0.9510937929153442,-9.364526748657227,-0.07664560526609421,0.0,0.14000000059604645,-0.09828155487775803,-0.0038144714199006557,-0.053435325622558594,-2.495324594994047,-1.6355171413170708,89.82946096844236,0.07664526575086325,0.09826976588842828
129,6106344108000,-0.002385741099715233,-0.021499304100871086,0.7069432139396667,0.7069395184516907,0.22064800560474396,-0.014819541946053505,0.030221328139305115,-0.12681202590465546,0.7799396514892578,-9.651753425598145,-0.08622629940509796,0.0,0.14000000059604645,-0.07463626563549042,0.018519194796681404,-0.05482962355017662,-1.935995044493082,-1.5485637478328933,90.02646617968513,0.08622629020596294,0.0746277032501003
130,6106379152000,-0.0007287549087777734,-0.020301232114434242,0.7066221237182617,0.7072994709014893,0.31061089038848877,0.0503588542342186,0.02933657541871071,-0.19103148579597473,0.2398587465286255,-10.230978965759277,-0.08622629940509796,0.0,0.14000000059604645,-0.07617736607789993,-0.011740489862859249,-0.06928868591785431,-1.7038204224590152,-1.586619298596117,89.96869838018357,0.0862262865374817,0.07617094068891359
131,6106449007000,0.008532560430467129,-0.013246756978332996,0.7064566016197205,0.7075808644294739,0.10019595175981522,0.05958219990134239,-0.007706488016992807,0.32123804092407227,0.29567450284957886,-9.199929237365723,-0.09580700099468231,0.0,0.14000000059604645,-0.078240305185318,0.007055611349642277,-0.02641894668340683,-0.3807171268567473,-1.7651080375825376,89.91475623241791,0.09580689496018596,0.07825071581748445
132,6106482048000,0.008807829581201077,-0.014440148137509823,0.7066831588745117,0.7073279619216919,0.039203379303216934,0.05112805962562561,0.017671922221779823,0.05662990361452103,0.011089066974818707,-9.620461463928223,-0.09580700099468231,0.0,0.14000000059604645,-0.061096929013729095,-0.0013155803317204118,-0.05324914678931236,-0.45570506585023807,-1.884025904931131,89.95523818545446,0.09580697175737785,0.06109588258360859
133,6106551200000,0.00960453413426876,-0.01391701027750969,0.7055287957191467,0.7084794640541077,-0.018426986411213875,0.0030198919121176004,0.014872299507260323,0.8950271010398865,0.32844772934913635,-9.816021919250488,-0.09580700099468231,0.0,0.14000000059604645,-0.07680969685316086,0.006707234773784876,-0.03512909263372421,-0.3455994960278866,-1.906719094261249,89.76662856643917,0.09580620626986905,0.07683637887384312
134,6106586016000,0.010210276581346989,-0.012176929973065853,0.7055519223213196,0.7084799408912659,0.2520381808280945,-0.04410204663872719,-0.011985396035015583,0.4167391061782837,0.8119096755981445,-8.663529396057129,-0.10538770258426666,0.0,0.14000000059604645,-0.04168300703167915,0.005706514231860638,-0.020983735099434853,-0.15565694386108755,-1.8144014020078922,89.76518181586454,0.10538681751447236,0.041706044198083596
135,6106620107000,0.012456229887902737,-0.008233723230659962,0.7068474888801575,0.7072084546089172,0.11419259011745453,0.003790823742747307,-0.032866254448890686,-0.12899942696094513,-0.7320647835731506,-10.36746883392334,-0.10538770258426666,0.0,0.14000000059604645,-0.03954420983791351,0.013269856572151184,-0.0861935168504715,0.34268169688673,-1.6764400233152383,89.9657345375257,0.10538768373789031,0.03955213873901945
136,6106690123000,0.014571006409823895,-0.00696196174249053,0.7059823870658875,0.7080453038215637,-0.019772041589021683,-0.003542057704180479,0.02510395087301731,0.3001335561275482,0.033874500542879105,-10.575531005859375,-0.10538770258426666,0.0,0.14000000059604645,-0.048902012407779694,-0.0006438575219362974,-0.02305418998003006,0.6193121855465915,-1.7439238910071215,89.82339727295685,0.10538720196317389,0.04889979555124066
137,6106724082000,0.012877902947366238,-0.009062017314136028,0.7057242393493652,0.7083115577697754,-0.12523964047431946,0.015831822529435158,-0.026743216440081596,-0.0022148003336042166,0.28764960169792175,-9.07119083404541,-0.10538770258426666,0.0,0.14999999105930328,-0.02047591842710972,0.001926486031152308,-0.0562305673956871,0.3125608598968777,-1.777254121757973,89.78547937590301,0.1053869639111852,0.02048298783187523
138,6106793060000,0.013825454749166965,-0.011432518251240253,0.7071488499641418,0.7068371176719666,0.2054864764213562,0.024506863206624985,-0.1257886439561844,0.0898585096001625,1.2220492362976074,-10.48747444152832,-0.11496841162443161,0.0,0.14000000059604645,-0.027463307604193687,-0.006409954279661179,-0.07929342240095139,0.19353747646650304,-2.0467634215087838,90.02180603807969,0.11496840329804067,0.027465745161455023
139,6106829079000,0.017245827242732048,-0.006468561477959156,0.7068763971328735,0.7070972919464111,0.15585772693157196,0.011855624616146088,0.07572592049837112,0.5943292379379272,-0.03993052616715431,-8.856532096862793,-0.11496841162443161,0.0,0.14000000059604645,-0.028562145307660103,-0.014640413224697113,-0.04059723764657974,0.8739425366841861,-1.921438245316645,89.96744252105006,0.11496839306328521,0.02855382149868175
140,6106898070000,0.01639275997877121,-0.004695471376180649,0.7063320875167847,0.7076752185821533,-0.019155504181981087,-0.09922203421592712,0.05016659200191498,-0.0761304721236229,-0.44836553931236267,-9.528168678283691,-0.11496841162443161,0.0,0.14000000059604645,-0.003020587610080838,0.009274359792470932,-0.11873703449964523,0.9497633786346809,-1.70785058933762,89.87699584141416,0.11496814668738355,0.0030404910852565594
141,6106933034000,0.014767352491617203,-0.00673792464658618,0.7066152095794678,0.7074117660522461,-0.18017584085464478,-0.10251862555742264,-0.06258872896432877,0.3756360709667206,0.7623556852340698,-10.409889221191406,-0.11496841162443161,0.0,0.14000000059604645,-0.02823338657617569,-0.00210742000490427,-0.10021299868822098,0.6518232998158587,-1.7422118840537766,89.92553676419043,0.11496831453163311,0.028230623869979102
142,6106969593000,0.011730585247278214,-0.006262168288230896,0.7066961526870728,0.7073922157287598,0.04637138918042183,-0.027260923758149147,0.04227073863148689,0.38837069272994995,0.9730356931686401,-9.180078506469727,-0.12454910576343536,0.0,0.14000000059604645,0.011503070592880249,-0.008657618425786495,-0.07472149282693863,0.44392390450672947,-1.4577353429273086,89.9379465376466,0.12454903271728249,-0.011512440367752657
143,6107037066000,0.0149688096717,-0.0017919848905876279,0.7065548896789551,0.7074975967407227,0.248052179813385,0.012618542648851871,-0.05480159446597099,-0.3689006268978119,0.3174181878566742,-9.900952339172363,-0.12454910576343536,0.0,0.14000000059604645,0.015255970880389214,0.023489009588956833,-0.12688614428043365,1.068843590071137,-1.3573621544622987,89.91094355458652,0.12454895531212334,-0.015219442836548035
144,6107073107000,0.0188760906457901,9.748424781719223e-05,0.7077056169509888,0.7062551975250244,0.2096286118030548,-0.010948393493890762,-0.04347088932991028,-0.22658850252628326,-0.36159780621528625,-10.296628952026367,-0.12454910576343536,0.0,0.12999999523162842,0.03031841292977333,0.0038768588565289974,-0.1103506088256836,1.5362912476065067,-1.5230859699601242,90.09712429404819,0.12454892681784555,-0.030324941180268038
145,6107143140000,0.021155284717679024,0.003572565270587802,0.7063806056976318,0.7075070142745972,0.0139925517141819,0.02219764143228531,0.08969441056251526,0.18487314879894257,-0.032650675624608994,-9.235489845275879,-0.12454910576343536,0.0,0.12999999523162842,0.018151642754673958,-0.019178632646799088,-0.048969388008117676,2.0053603518037457,-1.422922770639831,89.88380274612348,0.12454884963550916,-0.018190500140214002
146,6107177085000,0.020765874534845352,0.003695113118737936,0.7062682509422302,0.7076299786567688,0.013567443937063217,0.0662195086479187,-0.010292341001331806,-0.009925556369125843,-0.12692683935165405,-9.782984733581543,-0.12454910576343536,0.0,0.12999999523162842,0.04760010913014412,-0.006805896759033203,-0.07726634293794632,1.9838991449120458,-1.3811346381628677,89.86572187935752,0.12454876372440789,-0.04761592866303802
147,6107246094000,0.022006042301654816,0.0020561963319778442,0.707534909248352,0.7063325643539429,0.07622909545898438,0.10469596087932587,-0.04855557531118393,-0.08998514711856842,-0.19504371285438538,-11.101616859436035,-0.12454910576343536,0.0,0.12999999523162842,0.0321977324783802,-0.012877251021564007,-0.07350518554449081,1.94902798671108,-1.6179828056640975,90.06992408232685,0.12454901301238205,-0.032181993037306365
